project_id,title,status,project_link,candidate_image_url,local_path,note
374,Loudspeaker,no-match,https://www.instructables.com/DEF-Eindproject-Luidspreker/,,,"29 candidates, none above threshold"
375,Merry Go Round,skipped,,,,no instructables project_link
376,Metal Detector,skipped,,,,no instructables project_link
377,Music Box,downloaded,https://www.instructables.com/Muziekdoosje/,https://www.instructables.com/Muziekdoosje/#step4,data/media/music-box/music-box-01-c463b055.jpg,score=100
377,Music Box,downloaded,https://www.instructables.com/Muziekdoosje/,https://www.instructables.com/Muziekdoosje/#step3,data/media/music-box/music-box-02-d39eedf0.jpg,score=100
377,Music Box,downloaded,https://www.instructables.com/Muziekdoosje/,https://www.instructables.com/Muziekdoosje/#step2,data/media/music-box/music-box-03-534e6ad9.jpg,score=100
378,Not sure,skipped,,,,no instructables project_link
379,Pelton Turbine,no-match,https://www.instructables.com/Groep-37-Pelton-Turbine-Van-Potenti%C3%ABle-Energie-Naa-1/,,,"12 candidates, none above threshold"
380,Perpetual Motion (Cheat),no-match,https://www.instructables.com/Perpetuum-Mobile-Valsspel/,,,"18 candidates, none above threshold"
381,Photoelectric Effect Using 2 Copper Plates and a Moving Car,downloaded,https://www.instructables.com/Interactieve-Uitleg-Van-Het-Foto-elektrisch-Effect/,https://www.instructables.com/Interactieve-Uitleg-Van-Het-Foto-elektrisch-Effect/#step5,data/media/photoelectric-effect-using-2-copper-plates-and-a-moving-car/photoelectric-effect-using-2-copper-plates-and-a-moving-car-01-5a164913.jpg,score=6
381,Photoelectric Effect Using 2 Copper Plates and a Moving Car,downloaded,https://www.instructables.com/Interactieve-Uitleg-Van-Het-Foto-elektrisch-Effect/,https://www.instructables.com/Interactieve-Uitleg-Van-Het-Foto-elektrisch-Effect/#step4,data/media/photoelectric-effect-using-2-copper-plates-and-a-moving-car/photoelectric-effect-using-2-copper-plates-and-a-moving-car-02-d0aa38de.jpg,score=6
381,Photoelectric Effect Using 2 Copper Plates and a Moving Car,downloaded,https://www.instructables.com/Interactieve-Uitleg-Van-Het-Foto-elektrisch-Effect/,https://www.instructables.com/Interactieve-Uitleg-Van-Het-Foto-elektrisch-Effect/#step3,data/media/photoelectric-effect-using-2-copper-plates-and-a-moving-car/photoelectric-effect-using-2-copper-plates-and-a-moving-car-03-6594dd98.jpg,score=6
382,Photophone with Laser and Photodiode,downloaded,https://www.instructables.com/Fotofoon-Met-Laser-En-Fotodiode/,https://www.instructables.com/Fotofoon-Met-Laser-En-Fotodiode/#step4,data/media/photophone-with-laser-and-photodiode/photophone-with-laser-and-photodiode-01-5ca5c4f9.jpg,score=6
382,Photophone with Laser and Photodiode,downloaded,https://www.instructables.com/Fotofoon-Met-Laser-En-Fotodiode/,https://www.instructables.com/Fotofoon-Met-Laser-En-Fotodiode/#step3,data/media/photophone-with-laser-and-photodiode/photophone-with-laser-and-photodiode-02-e9b52089.jpg,score=6
382,Photophone with Laser and Photodiode,downloaded,https://www.instructables.com/Fotofoon-Met-Laser-En-Fotodiode/,https://www.instructables.com/Fotofoon-Met-Laser-En-Fotodiode/#step2,data/media/photophone-with-laser-and-photodiode/photophone-with-laser-and-photodiode-03-57c298f4.jpg,score=6
383,Piezo Electric Effect Demo,downloaded,https://www.instructables.com/Piezo-Electric-Effect-Demo/,https://www.instructables.com/Piezo-Electric-Effect-Demo/#step6,data/media/piezo-electric-effect-demo/piezo-electric-effect-demo-01-9d01b4d4.jpg,score=24
383,Piezo Electric Effect Demo,downloaded,https://www.instructables.com/Piezo-Electric-Effect-Demo/,https://www.instructables.com/Piezo-Electric-Effect-Demo/#step5,data/media/piezo-electric-effect-demo/piezo-electric-effect-demo-02-ec876080.jpg,score=24
383,Piezo Electric Effect Demo,downloaded,https://www.instructables.com/Piezo-Electric-Effect-Demo/,https://www.instructables.com/Piezo-Electric-Effect-Demo/#step4,data/media/piezo-electric-effect-demo/piezo-electric-effect-demo-03-4ff58a7a.jpg,score=24
384,Piezoelectric Effect Using Homemade Piezo Crystals,no-match,https://www.instructables.com/Aantonen-Van-Pi%C3%ABzo-elektrisch-Effect-Met-Zelfgemaa/,,,"13 candidates, none above threshold"
385,Pong Gauss Gun,skipped,,,,no instructables project_link
386,Pressure resistance with capaictors,skipped,,,,no instructables project_link
387,Propelled car,no-match,https://www.instructables.com/Instructable-DEF-Groep-43/,,,"18 candidates, none above threshold"
388,Pump it up!,skipped,,,,no instructables project_link
389,Quantum Eraser in Double Slit Experiment,downloaded,https://www.instructables.com/Quantum-Eraser-in-Dubbel-Spleet-Experiment/,https://www.instructables.com/Quantum-Eraser-in-Dubbel-Spleet-Experiment/#step5,data/media/quantum-eraser-in-double-slit-experiment/quantum-eraser-in-double-slit-experiment-01-1732a472.jpg,score=18
389,Quantum Eraser in Double Slit Experiment,downloaded,https://www.instructables.com/Quantum-Eraser-in-Dubbel-Spleet-Experiment/,https://www.instructables.com/Quantum-Eraser-in-Dubbel-Spleet-Experiment/#step4,data/media/quantum-eraser-in-double-slit-experiment/quantum-eraser-in-double-slit-experiment-02-79e0a078.jpg,score=18
389,Quantum Eraser in Double Slit Experiment,downloaded,https://www.instructables.com/Quantum-Eraser-in-Dubbel-Spleet-Experiment/,https://www.instructables.com/Quantum-Eraser-in-Dubbel-Spleet-Experiment/#step3,data/media/quantum-eraser-in-double-slit-experiment/quantum-eraser-in-double-slit-experiment-03-f2c1a4d9.jpg,score=18
390,Quantum Tunneling in Paraffin Wax,downloaded,https://www.instructables.com/Quantum-Tunnelingevanescent-Wave-Effect-in-Paraffi/,https://content.instructables.com/FVL/HYYO/LJ75NDN1/FVLHYYOLJ75NDN1.jpg?auto=webp&fit=bounds&frame=1&height=1024&width=1024,data/media/quantum-tunneling-in-paraffin-wax/quantum-tunneling-in-paraffin-wax-01-b3d5e38a.jpg,score=100
390,Quantum Tunneling in Paraffin Wax,downloaded,https://www.instructables.com/Quantum-Tunnelingevanescent-Wave-Effect-in-Paraffi/,https://www.instructables.com/Quantum-Tunnelingevanescent-Wave-Effect-in-Paraffi/#step7,data/media/quantum-tunneling-in-paraffin-wax/quantum-tunneling-in-paraffin-wax-02-8918f4fb.jpg,score=6
390,Quantum Tunneling in Paraffin Wax,downloaded,https://www.instructables.com/Quantum-Tunnelingevanescent-Wave-Effect-in-Paraffi/,https://www.instructables.com/Quantum-Tunnelingevanescent-Wave-Effect-in-Paraffi/#step6,data/media/quantum-tunneling-in-paraffin-wax/quantum-tunneling-in-paraffin-wax-03-a0391301.jpg,score=6
391,Radial Ventilator,downloaded,https://www.instructables.com/Ventilator-1/,https://www.instructables.com/Ventilator-1/#step5,data/media/radial-ventilator/radial-ventilator-01-f867f8a0.jpg,score=106
391,Radial Ventilator,downloaded,https://www.instructables.com/Ventilator-1/,https://www.instructables.com/Ventilator-1/#step4,data/media/radial-ventilator/radial-ventilator-02-51c3cd9c.jpg,score=106
391,Radial Ventilator,downloaded,https://www.instructables.com/Ventilator-1/,https://www.instructables.com/Ventilator-1/#step3,data/media/radial-ventilator/radial-ventilator-03-d51585ec.jpg,score=106
